time,magnetometer,latitude,longitude,volcano,distance,picture,,,,,,,,,,,,,
1682193924,32.97284684,17.58831326,-103.580903,Northern EPR at 16°N,0.043555839,,,0.815809965,33.04044251,,,,,,,,,,
1682193925,33.18763207,17.54869808,-103.5488777,Northern EPR at 16°N,0.043459636,,,0.789479971,33.05111143,,,,,,,,,,
1682193926,33.40465978,17.50760668,-103.5156807,Northern EPR at 16°N,0.043378154,,,0.838229895,33.07825822,,,,,,,,,,
1682193927,33.41952504,17.46800139,-103.4837053,Northern EPR at 16°N,0.04331735,,,0.814110041,33.10373686,,,,,,,,,,
1682193927,32.92610088,17.42416146,-103.4483347,Northern EPR at 16°N,0.043270417,,,0.872770071,33.0895583,,,,,,,,,,
1682193928,32.87373001,17.38317418,-103.4152883,Northern EPR at 16°N,0.043245952,,,0.823619843,33.07326384,,,,,,,,,,
1682193929,32.39296376,17.34200374,-103.382116,Northern EPR at 16°N,0.043240289,,,0.837450027,33.0210745,,,,,,,,,,
1682193930,32.69563147,17.30094408,-103.3490548,Northern EPR at 16°N,0.043253515,,,0.840260029,32.99602761,,,,,,,,,,
1682193930,32.64237322,17.27622421,-103.3291608,Northern EPR at 16°N,0.043270558,,,0.497699976,32.97964338,,,,,,,,,,
1682193931,32.32782368,17.25150221,-103.3092729,Northern EPR at 16°N,0.043294416,,,0.500460148,32.94928212,,,,,,,,,,
1682193931,32.98072018,17.22666307,-103.2892986,Northern EPR at 16°N,0.043325236,,,0.490399837,32.95071773,,,,,,,,,,
1682193932,32.33137373,17.20193603,-103.2694223,Northern EPR at 16°N,0.043362721,,,0.516820192,32.92094914,,,,,,,,,,
1682193932,32.2608122,17.17676613,-103.2491981,Northern EPR at 16°N,0.043407827,,,0.503559828,32.89001455,,,,,,,,,,
1682193933,32.59273122,17.15203405,-103.2293334,Northern EPR at 16°N,0.043458956,,,0.490830183,32.87642759,,,,,,,,,,
1682193933,33.0472344,17.12702138,-103.2092513,Northern EPR at 16°N,0.043517501,,,0.514779806,32.88460575,,,,,,,,,,
1682193934,32.36895709,17.10228636,-103.1893999,Northern EPR at 16°N,0.043582129,,,0.503690004,32.86043592,,,,,,,,,,
1682193934,32.25972176,17.0769712,-103.1690909,Northern EPR at 16°N,0.043655171,,,0.503420115,32.83229356,,,,,,,,,,
1682193935,32.43591104,17.05222916,-103.1492495,Northern EPR at 16°N,0.043733268,,,0.492869854,32.81410387,,,,,,,,,,
1682193935,32.9855448,17.02724031,-103.1292179,Northern EPR at 16°N,0.043818836,,,0.504920006,32.82215892,,,,,,,,,,
1682193936,32.62664511,17.0024935,-103.1093881,Northern EPR at 16°N,0.043910164,,,0.500460148,32.81305204,,,,,,,,,,
1682193936,32.79285651,16.97736716,-103.0892621,Northern EPR at 16°N,0.044009557,,,0.50710988,32.81209915,,,,,,,,,,
1682193937,32.43732518,16.95261537,-103.0694438,Northern EPR at 16°N,0.044113986,,,0.505680084,32.79446474,,,,,,,,,,
1682193937,32.5991476,16.92731665,-103.0491954,Northern EPR at 16°N,0.04422736,,,0.50541997,32.78527901,,,,,,,,,,
1682193938,31.84877626,16.90256023,-103.0293889,Northern EPR at 16°N,0.044344747,,,0.50338006,32.74140898,,,,,,,,,,
1682193938,32.10189902,16.87731304,-103.0091975,Northern EPR at 16°N,0.044470971,,,0.510050058,32.71106406,,,,,,,,,,
1682193939,32.23331736,16.85255341,-102.9894037,Northern EPR at 16°N,0.044601087,,,0.500559807,32.68880667,,,,,,,,,,
1682193939,32.18809654,16.82729653,-102.9692202,Northern EPR at 16°N,0.044740215,,,0.505870104,32.66523789,,,,,,,,,,
1682193940,32.44776603,16.80253013,-102.9494364,Northern EPR at 16°N,0.044882857,428,,0.502779961,32.65506238,,,,,,,,,,
1682193941,32.63268805,16.76193057,-102.917021,Northern EPR at 16°N,0.045129846,,,0.828419924,32.65336371,,,,,,,,,,
1682193941,32.61625843,16.73675912,-102.8969339,Northern EPR at 16°N,0.045291081,,,0.500180006,32.65163632,,,,,,,,,,
1682193942,31.97932757,16.71198436,-102.8771709,Northern EPR at 16°N,0.045455753,,,0.515660048,32.61939277,,,,,,,,,,
1682193942,31.82611584,16.68664397,-102.8569645,Northern EPR at 16°N,0.045630252,,,0.495630026,32.5827908,,,,,,,,,,
1682193943,32.47052825,16.66186413,-102.8372126,Northern EPR at 16°N,0.045806754,,,0.510710001,32.57745719,,,,,,,,,,
1682193943,32.10288083,16.63664891,-102.8171214,Northern EPR at 16°N,0.045992239,,,0.498130083,32.55545228,,,,,,,,,,
1682193944,32.81583063,16.61168505,-102.7972381,Northern EPR at 16°N,0.046181647,,,0.498260021,32.56752844,,,,,,,,,,
1682193944,32.0394447,16.58686352,-102.7774757,Northern EPR at 16°N,0.046375598,,,0.505579948,32.54268509,,,,,,,,,,
1682193945,32.65186415,16.56207434,-102.7577464,Northern EPR at 16°N,0.04657482,,,0.498519897,32.54775131,,,,,,,,,,
1682193945,31.81329215,16.53689932,-102.7377177,Northern EPR at 16°N,0.046782719,,,0.505810022,32.51318381,,,,,,,,,,
1682193946,32.44696495,16.51210551,-102.7179997,Northern EPR at 16°N,0.046992887,,,0.509950161,32.51004231,,,,,,,,,,
1682193946,32.66686631,16.48671815,-102.6978174,Northern EPR at 16°N,0.047213581,,,0.505479813,32.51741856,,,,,,,,,,
1682193947,31.81558937,16.46191943,-102.6781104,Northern EPR at 16°N,0.04743445,,,0.517110109,32.48366688,,,,,,,,,,
1682193947,32.68691625,16.43635883,-102.6578058,Northern EPR at 16°N,0.047667498,,,0.506279945,32.49324154,,,,,,,,,,
1682193948,31.73857637,16.41155543,-102.6381101,Northern EPR at 16°N,0.047898801,,,0.491110086,32.4587313,,,,,,,,,,
1682193948,32.36665308,16.3864877,-102.618212,Northern EPR at 16°N,0.048137654,,,0.514139891,32.45432799,,,,,,,,,,
1682193949,32.53924751,16.36167463,-102.5985233,Northern EPR at 16°N,0.048379039,,,0.490839958,32.4582092,,,,,,,,,,
1682193949,32.15696474,16.3364716,-102.5785328,Northern EPR at 16°N,0.048629191,,,0.505609989,32.44403653,,,,,,,,,,
1682193950,32.30278252,16.31165883,-102.5588592,Northern EPR at 16°N,0.048880288,,,0.507470131,32.43736708,,,,,,,,,,
1682193950,32.49978766,16.28629682,-102.5387576,Northern EPR at 16°N,0.049141808,,,0.515310049,32.44035875,,,,,,,,,,
1682193951,31.59199512,16.26147946,-102.519095,Northern EPR at 16°N,0.049402395,,,0.49029994,32.40162627,,,,,,,,,,
1682193951,32.20994548,16.23624068,-102.499106,Northern EPR at 16°N,0.049672082,,,0.50639987,32.3925945,,,,,,,,,,
1682193952,32.28539392,16.21141854,-102.4794543,Northern EPR at 16°N,0.049941839,,,0.509690046,32.38751131,,,,,,,,,,
1682193952,32.6650514,16.18597563,-102.4593186,Northern EPR at 16°N,0.050222919,,,0.514420033,32.40079075,,,,,,,,,,
1682193953,32.36171244,16.16114907,-102.4396781,Northern EPR at 16°N,0.050501581,,,0.490610123,32.39900551,,,,,,,,,,
1682193953,32.72145567,16.1359095,-102.4197181,Northern EPR at 16°N,0.050789249,,,0.51315999,32.41439688,,,,,,,,,,
1682193954,32.3989211,16.11107627,-102.4000868,Northern EPR at 16°N,0.051076514,,,0.501070023,32.41367517,,,,,,,,,,
1682193954,32.81287124,16.08568934,-102.3800252,Northern EPR at 16°N,0.051374442,,,0.506629944,32.43249316,,,,,,,,,,
1682193955,32.08923288,16.06085352,-102.3604063,Northern EPR at 16°N,0.051669998,,,0.510429859,32.41619353,,,,,,,,,,
1682193955,32.66703252,16.03519882,-102.340148,Northern EPR at 16°N,0.051979476,,,0.502440214,32.42792255,,,,,,,,,,
1682193956,32.57528039,16.01035841,-102.32054,Northern EPR at 16°N,0.052283103,,,0.508909941,32.43489946,,,,,,,,,,
1682193956,32.75299937,15.98484903,-102.3004114,Northern EPR at 16°N,0.052598902,,,0.504570007,32.44983509,,,,,,,,,,
1682193957,32.66170674,15.96000396,-102.2808142,Northern EPR at 16°N,0.052910298,,,0.517119884,32.4600244,,,,,,,,,,
1682193957,32.4418299,15.93431986,-102.2605626,Northern EPR at 16°N,0.053236101,,,0.506620169,32.45916673,,,,,,,,,,
1682193958,32.45949411,15.90947053,-102.2409764,Northern EPR at 16°N,0.053555012,,,0.500869989,32.45918199,,,,,,,,,,
1682193958,32.88172615,15.8839722,-102.220886,Northern EPR at 16°N,0.053885961,,,0.512379885,32.47932119,,,,,,,,,,
1682193959,32.30084242,15.85911591,-102.2013087,Northern EPR at 16°N,0.054212127,,,0.493560076,32.47111974,,,,,,,,,,
1682193959,32.28411643,15.83385337,-102.1814185,Northern EPR at 16°N,0.054547148,427,,0.507449865,32.46229053,,,,,,,,,,
1682193960,32.25872671,15.79599898,-102.151628,Northern EPR at 16°N,0.055055664,,,0.770800114,32.44787181,,,,,,,,,,
1682193961,32.10070847,15.77091495,-102.1318964,Northern EPR at 16°N,0.055396834,,,0.498399973,32.43176621,,,,,,,,,,
1682193961,32.59575278,15.74605255,-102.1123461,Northern EPR at 16°N,0.055738226,,,0.507469893,32.439509,,,,,,,,,,
1682193962,32.4973727,15.72105555,-102.0926971,Northern EPR at 16°N,0.056084653,,,0.498500109,32.44219394,,,,,,,,,,
1682193962,32.78028333,15.69618879,-102.0731573,Northern EPR at 16°N,0.056432385,,,0.50635004,32.45812278,,,,,,,,,,
1682193963,32.5101838,15.67113552,-102.0534781,Northern EPR at 16°N,0.056785804,,,0.49345994,32.46051462,,,,,,,,,,
1682193963,32.22913916,15.6462636,-102.0339483,Northern EPR at 16°N,0.057139664,,,0.497139931,32.44980715,,,,,,,,,,
1682193964,31.93277299,15.62138859,-102.014423,Northern EPR at 16°N,0.057496499,,,0.497410059,32.42586742,,,,,,,,,,
1682193964,32.52752296,15.59650921,-101.9949012,Northern EPR at 16°N,0.057856274,,,0.506230116,32.43065574,,,,,,,,,,
1682193965,32.00551285,15.57163158,-101.9753876,Northern EPR at 16°N,0.058218847,,,0.512009859,32.41040696,,,,,,,,,,
1682193965,32.28688321,15.54635221,-101.955566,Northern EPR at 16°N,0.058590112,,,0.504070044,32.40461281,,,,,,,,,,
1682193966,31.89998566,15.5214677,-101.9360609,Northern EPR at 16°N,0.058958316,,,0.488539934,32.38165459,,,,,,,,,,
1682193966,32.8378398,15.49642548,-101.9164391,Northern EPR at 16°N,0.059331544,,,0.510120153,32.4033036,,,,,,,,,,
1682193967,32.70322225,15.47153718,-101.8969448,Northern EPR at 16°N,0.059705101,,,0.496330023,32.417161,,,,,,,,,,
1682193967,32.70439723,15.44621256,-101.8771157,Northern EPR at 16°N,0.060087839,,,0.516919851,32.43096952,,,,,,,,,,
1682193968,32.15741601,15.42132025,-101.8576321,Northern EPR at 16°N,0.060466583,,,0.504719973,32.41812174,,,,,,,,,,
1682193968,32.61591031,15.39574081,-101.8376176,Northern EPR at 16°N,0.060858351,,,0.509060144,32.42748909,,,,,,,,,,
1682193969,31.83744139,15.37084389,-101.8181441,Northern EPR at 16°N,0.06124212,,,0.499679804,32.40004696,,,,,,,,,,
1682193969,32.54046585,15.34546111,-101.7982976,Northern EPR at 16°N,0.061635822,,,0.505500078,32.40665186,,,,,,,,,,
1682193970,32.36774591,15.32056206,-101.7788361,Northern EPR at 16°N,0.062024371,,,0.50274992,32.40483156,,,,,,,,,,
1682193970,31.95724644,15.29519446,-101.7590153,Northern EPR at 16°N,0.062422581,,,0.502950191,32.38388213,,,,,,,,,,
1682193971,32.18072621,15.27028896,-101.7395624,Northern EPR at 16°N,0.062815797,,,0.522509813,32.37401265,,,,,,,,,,
1682193971,32.39518696,15.24475493,-101.7196255,Northern EPR at 16°N,0.063221218,,,0.493370056,32.37498529,,,,,,,,,,
1682193972,31.95836038,15.21984607,-101.7001836,Northern EPR at 16°N,0.063618895,,,0.508160114,32.35528781,,,,,,,,,,
1682193972,32.3237691,15.19442448,-101.6803484,Northern EPR at 16°N,0.064026936,,,0.495079994,32.35383511,,,,,,,,,,
1682193973,32.31892044,15.16951025,-101.6609158,Northern EPR at 16°N,0.064428928,,,0.511829853,32.35217276,,,,,,,,,,
1682193973,32.79596596,15.14416528,-101.641154,Northern EPR at 16°N,0.064839957,,,0.496730089,32.37269385,,,,,,,,,,
1682193974,31.54573495,15.11924695,-101.6217317,Northern EPR at 16°N,0.065246078,,,0.512850046,32.33324424,,,,,,,,,,
1682193974,32.91637469,15.09365612,-101.601792,Northern EPR at 16°N,0.065665196,,,0.507619858,32.36078526,,,,,,,,,,
1682193975,31.86367017,15.06891537,-101.5825214,Northern EPR at 16°N,0.066072316,,,0.491470098,32.33803631,,,,,,,,,,
1682193975,31.87203275,15.04370675,-101.5628931,Northern EPR at 16°N,0.066489044,,,0.515170097,32.31570775,,,,,,,,,,
1682193976,31.95540531,15.01877987,-101.5434908,Northern EPR at 16°N,0.066902972,,,0.49029994,32.29925796,,,,,,,,,,
1682193976,31.61460781,14.9934209,-101.5237589,Northern EPR at 16°N,0.067325934,,,0.50673008,32.26697752,,,,,,,,,,
1682193977,31.31715638,14.96848937,-101.5043663,Northern EPR at 16°N,0.06774356,,,0.507349968,32.22214112,,,,,,,,,,
1682193977,31.64430191,14.94299688,-101.4845441,Northern EPR at 16°N,0.068172387,,,0.515669823,32.19442775,,,,,,,,,,
1682193978,31.38730904,14.91806179,-101.4651619,Northern EPR at 16°N,0.068593567,,,0.489200115,32.15765908,,,,,,,,,,
1682193978,31.18747782,14.89270164,-101.4454561,Northern EPR at 16°N,0.069023649,,,0.514489889,32.11123274,,,,,,,,,,
1682193979,31.70778291,14.86776218,-101.4260837,Northern EPR at 16°N,0.069448258,,,0.499279976,32.09248363,,,,,,,,,,
1682193979,31.64317012,14.8422846,-101.4063001,Northern EPR at 16°N,0.069883698,,,0.508050203,32.07124517,,,,,,,,,,
1682193980,31.21860532,14.81734228,-101.3869386,Northern EPR at 16°N,0.070311592,426,,0.50936985,32.03083983,,,,,,,,,,
1682193981,31.92794619,14.7756874,-101.3546185,Northern EPR at 16°N,0.071029652,,,0.831890106,32.02299668,,,,,,,,,,
1682193981,31.65714342,14.75073786,-101.3352688,Northern EPR at 16°N,0.071461762,,,0.497380018,32.00605794,,,,,,,,,,
1682193982,31.04307267,14.72578678,-101.3159243,Northern EPR at 16°N,0.071895379,,,0.490769863,31.96205119,,,,,,,,,,
1682193982,31.5089881,14.70083351,-101.2965846,Northern EPR at 16°N,0.072330488,,,0.513550043,31.94040929,,,,,,,,,,
1682193983,31.13994684,14.67587861,-101.27725,Northern EPR at 16°N,0.072767053,,,0.499900103,31.9031651,,,,,,,,,,
1682193983,31.25597677,14.65010214,-101.2572856,Northern EPR at 16°N,0.07321946,,,0.505129814,31.87274501,,,,,,,,,,
1682193984,30.99124519,14.62514247,-101.2379603,Northern EPR at 16°N,0.073658928,,,0.507890224,31.83109047,,,,,,,,,,
1682193984,31.70640125,14.59962326,-101.2182084,Northern EPR at 16°N,0.074109642,,,0.506509781,31.82521402,,,,,,,,,,
1682193985,31.35733941,14.57465775,-101.1988916,Northern EPR at 16°N,0.074551917,,,0.51643014,31.80274232,,,,,,,,,,
1682193985,31.7407793,14.54895607,-101.1790117,Northern EPR at 16°N,0.075008591,,,0.50661993,31.79982145,,,,,,,,,,
1682193986,31.22618752,14.52398858,-101.1597062,Northern EPR at 16°N,0.075453514,,,0.490800142,31.7736058,,,,,,,,,,
1682193986,31.65219814,14.49875684,-101.1402028,Northern EPR at 16°N,0.075904419,,,0.506259918,31.76788676,,,,,,,,,,
1682193987,31.62996418,14.47378532,-101.1209069,Northern EPR at 16°N,0.076351909,,,0.499549866,31.76147384,,,,,,,,,,
1682193987,31.84201744,14.44831246,-101.1012301,Northern EPR at 16°N,0.076809628,,,0.506980181,31.76527321,,,,,,,,,,
1682193988,31.43019941,14.42333706,-101.0819439,Northern EPR at 16°N,0.077259606,,,0.514209986,31.74924734,,,,,,,,,,
1682193988,31.88475514,14.39783662,-101.0622588,Northern EPR at 16°N,0.077720244,,,0.507779837,31.75564929,,,,,,,,,,
1682193989,31.56610063,14.37285715,-101.0429822,Northern EPR at 16°N,0.078172627,,,0.500270128,31.74682353,,,,,,,,,,
1682193989,31.9265984,14.34731294,-101.0232762,Northern EPR at 16°N,0.078636399,,,0.506479979,31.75529562,,,,,,,,,,
1682193990,31.58273053,14.32232647,-101.0040069,Northern EPR at 16°N,0.079091159,,,0.498349905,31.74729077,,,,,,,,,,
1682193990,31.66224496,14.29691341,-100.9844149,Northern EPR at 16°N,0.079554795,,,0.514980078,31.74321727,,,,,,,,,,
1682193991,31.73860534,14.27192581,-100.9651572,Northern EPR at 16°N,0.080011742,,,0.499759912,31.74300274,,,,,,,,,,
1682193991,31.78126404,14.24639361,-100.9454862,Northern EPR at 16°N,0.080479726,,,0.499480009,31.74478151,,,,,,,,,,
1682193992,31.62473255,14.22140219,-100.9262381,Northern EPR at 16°N,0.080938836,,,0.506260157,31.73912647,,,,,,,,,,
1682193992,31.45081209,14.19598826,-100.9066709,Northern EPR at 16°N,0.081406742,,,0.505630016,31.7255616,,,,,,,,,,
1682193993,31.61821594,14.1709928,-100.8874321,Northern EPR at 16°N,0.081867942,,,0.498839855,31.72057733,,,,,,,,,,
1682193993,31.67016673,14.14558892,-100.8678853,Northern EPR at 16°N,0.082337675,,,0.505810022,31.71820474,,,,,,,,,,
1682193994,31.23539325,14.12058959,-100.8486559,Northern EPR at 16°N,0.082800891,,,0.50977993,31.69530704,,,,,,,,,,
1682193994,31.25982871,14.09498966,-100.8289709,Northern EPR at 16°N,0.08327621,,,0.505950212,31.6748056,,,,,,,,,,
1682193995,31.27463232,14.0699842,-100.8097493,Northern EPR at 16°N,0.083741425,,,0.516199827,31.65559391,,,,,,,,,,
1682193995,31.30146928,14.04428979,-100.7900044,Northern EPR at 16°N,0.084220402,,,0.4974401,31.63919626,,,,,,,,,,
1682193996,30.92137498,14.01928262,-100.7707937,Northern EPR at 16°N,0.084687472,,,0.50722003,31.6053199,,,,,,,,,,
1682193996,31.52211728,13.99382669,-100.7512446,Northern EPR at 16°N,0.085163824,,,0.505339861,31.6014075,,,,,,,,,,
1682193997,30.89805996,13.96881554,-100.7320431,Northern EPR at 16°N,0.08563272,,,0.494889975,31.56900222,,,,,,,,,,
1682193997,31.03593637,13.94349565,-100.7126108,Northern EPR at 16°N,0.086108267,,,0.511310101,31.54364713,,,,,,,,,,
1682193998,30.90399532,13.91848059,-100.6934186,Northern EPR at 16°N,0.086578925,,,0.49409008,31.51422302,,,,,,,,,,
1682193998,31.59795119,13.89307115,-100.6739299,Northern EPR at 16°N,0.087057841,,,0.50639987,31.51816819,,,,,,,,,,
1682193999,31.02643836,13.8680525,-100.654747,Northern EPR at 16°N,0.087530201,,,0.498090029,31.49536971,,,,,,,,,,
1682193999,31.5100896,13.84261004,-100.6352453,Northern EPR at 16°N,0.088011373,,,0.521980047,31.49608411,,,,,,,,,,
1682194000,30.82914128,13.81758521,-100.6160697,Northern EPR at 16°N,0.08848543,425,,0.508529902,31.46452955,,,,,,,,,,
1682194001,31.58969884,13.77625929,-100.5844164,Northern EPR at 16°N,0.089269952,,,0.806410074,31.47378953,,,,,,,,,,
1682194001,30.82896213,13.75115792,-100.565198,Northern EPR at 16°N,0.089747464,,,0.507689953,31.44333048,,,,,,,,,,
1682194002,31.20695072,13.72612864,-100.5460409,Northern EPR at 16°N,0.090224336,,,0.49063015,31.43253134,,,,,,,,,,
1682194002,31.29394494,13.70087059,-100.5267146,Northern EPR at 16°N,0.090706296,,,0.506909847,31.42599489,,,,,,,,,,
1682194003,30.58445144,13.67583755,-100.5075664,Northern EPR at 16°N,0.091184672,,,0.498290062,31.38696242,,,,,,,,,,
1682194003,31.08073443,13.65038067,-100.4881001,Northern EPR at 16°N,0.09167186,,,0.521610022,31.37211061,,,,,,,,,,
1682194004,31.02425888,13.62534366,-100.4689608,Northern EPR at 16°N,0.092151702,,,0.491679907,31.3561856,,,,,,,,,,
1682194004,31.42950473,13.59943745,-100.4491633,Northern EPR at 16°N,0.09264891,,,0.514219999,31.35969236,,,,,,,,,,
1682194005,31.10108817,13.57439655,-100.4300329,Northern EPR at 16°N,0.093130184,,,0.502949953,31.34758828,,,,,,,,,,
1682194005,31.13987755,13.54872195,-100.4104245,Northern EPR at 16°N,0.093624313,,,0.521160126,31.33752295,,,,,,,,,,
1682194006,31.13257542,13.5236782,-100.3913039,Northern EPR at 16°N,0.094106948,,,0.50797987,31.32783666,,,,,,,,,,
1682194006,30.95337432,13.49747186,-100.3713018,Northern EPR at 16°N,0.094612662,,,0.503670216,31.31028528,,,,,,,,,,
1682194007,31.07456497,13.47242353,-100.3521896,Northern EPR at 16°N,0.095096663,,,0.504299879,31.29922337,,,,,,,,,,
1682194007,31.77383157,13.44718308,-100.3329366,Northern EPR at 16°N,0.095584993,,,0.503119946,31.32144495,,,,,,,,,,
1682194008,30.47319936,13.42213057,-100.3138328,Northern EPR at 16°N,0.096070288,,,0.498059988,31.28211936,,,,,,,,,,
1682194008,30.28412845,13.39674264,-100.2944791,Northern EPR at 16°N,0.096562682,,,0.51673007,31.23415937,,,,,,,,,,
1682194009,31.55339711,13.371687,-100.2753845,Northern EPR at 16°N,0.097049215,,,0.490339994,31.2487355,,,,,,,,,,
1682194009,31.18503259,13.3461222,-100.2559078,Northern EPR at 16°N,0.097546225,,,0.507990122,31.24572469,,,,,,,,,,
1682194010,30.56568431,13.32106282,-100.236822,Northern EPR at 16°N,0.098033976,,,0.515079975,31.21314612,,,,,,,,,,
1682194010,30.45413113,13.29528175,-100.2171925,Northern EPR at 16°N,0.098536351,,,0.499279976,31.17787319,,,,,,,,,,
1682194011,30.70902376,13.2702212,-100.1981174,Northern EPR at 16°N,0.099025238,,,0.504149914,31.15587738,,,,,,,,,,
1682194011,30.91625879,13.24482798,-100.1787949,Northern EPR at 16°N,0.099521162,,,0.502229929,31.1446776,,,,,,,,,,
1682194012,31.10412648,13.21976125,-100.1597265,Northern EPR at 16°N,0.10001124,424,,0.499190092,31.14279344,,,,,,,,,,
1682194013,30.81021756,13.17780769,-100.127825,Northern EPR at 16°N,0.100832629,,,0.838959932,31.11723563,,,,,,,,,,
1682194013,31.04708947,13.1527363,-100.1087683,Northern EPR at 16°N,0.101324169,,,0.498890162,31.11397829,,,,,,,,,,
1682194014,31.06619708,13.12766303,-100.0897158,Northern EPR at 16°N,0.101816244,,,0.512619972,31.11169991,,,,,,,,,,
1682194014,30.98401727,13.10248029,-100.0705857,Northern EPR at 16°N,0.102310962,,,0.489249945,31.10588269,,,,,,,,,,
1682194015,30.64653929,13.07740319,-100.0515415,Northern EPR at 16°N,0.102804087,,,0.508490086,31.08415178,,,,,,,,,,
1682194015,30.93716886,13.05206915,-100.0323079,Northern EPR at 16°N,0.103302749,,,0.500429869,31.07730583,,,,,,,,,,
1682194016,30.32049793,13.02698667,-100.013271,Northern EPR at 16°N,0.10379693,,,0.515880108,31.04099463,,,,,,,,,,
1682194016,31.16265426,13.00127525,-99.99376241,Northern EPR at 16°N,0.104303981,,,0.49661994,31.04661898,,,,,,,,,,
1682194017,30.32945878,12.97618985,-99.97473449,Northern EPR at 16°N,0.104799147,,,0.500659943,31.01320119,,,,,,,,,,
1682194017,31.10976952,12.95086958,-99.95553405,Northern EPR at 16°N,0.105299402,,,0.512300014,31.01780311,,,,,,,,,,
1682194018,30.4841343,12.92578195,-99.93651559,Northern EPR at 16°N,0.105795504,,,0.492220163,30.99334498,,,,,,,,,,
1682194018,30.97807845,12.90030045,-99.91720421,Northern EPR at 16°N,0.106299838,,,0.515649796,30.99261282,,,,,,,,,,
1682194019,30.63655478,12.87520984,-99.89819463,Northern EPR at 16°N,0.106796867,,,0.49003005,30.97636555,,,,,,,,,,
1682194019,30.80274213,12.84970685,-99.87887826,Northern EPR at 16°N,0.107302497,,,0.513469934,30.96807317,,,,,,,,,,
1682194020,30.94483738,12.82461287,-99.85987722,Northern EPR at 16°N,0.107800435,423,,0.494910002,30.96700259,,,,,,,,,,
1682194021,30.71247391,12.78261035,-99.82808538,Northern EPR at 16°N,0.1086348,,,0.839300156,30.94743494,,,,,,,,,,
1682194021,31.05741095,12.74157972,-99.79704394,Northern EPR at 16°N,0.109450937,,,0.815449953,30.95565864,,,,,,,,,,
1682194022,30.90619789,12.70074461,-99.76616484,Northern EPR at 16°N,0.110264217,,,0.811810017,30.95197598,,,,,,,,,,
1682194023,30.67744761,12.66002868,-99.73539015,Northern EPR at 16°N,0.111076125,,,0.809269905,30.93159718,,,,,,,,,,
1682194024,30.95944742,12.61932923,-99.70464212,Northern EPR at 16°N,0.11188868,,,0.82874012,30.93371236,,,,,,,,,,
1682194025,30.16936733,12.57831732,-99.67367232,Northern EPR at 16°N,0.112708436,,,0.79885006,30.87767655,,,,,,,,,,
1682194025,30.88832217,12.53650075,-99.64210963,Northern EPR at 16°N,0.113545247,,,0.854929924,30.8785096,,,,,,,,,,
1682194026,30.80990361,12.494509,-99.61042961,Northern EPR at 16°N,0.114386528,,,0.827100039,30.87330899,,,,,,,,,,
1682194027,30.95213424,12.45244952,-99.5787134,Northern EPR at 16°N,0.115230111,,,0.83810997,30.87936066,,,,,,,,,,
1682194028,30.76854605,12.41194775,-99.54818588,Northern EPR at 16°N,0.116043325,,,0.804559946,30.87118073,,,,,,,,,,
1682194029,30.64942265,12.37136796,-99.51761332,Northern EPR at 16°N,0.116858944,,,0.802880049,30.85484424,,,,,,,,,,
1682194030,30.90379921,12.33079442,-99.48705919,Northern EPR at 16°N,0.117675258,,,0.806789875,30.85846756,,,,,,,,,,
1682194030,31.05835952,12.29026822,-99.45655434,Northern EPR at 16°N,0.118491421,,,0.808099985,30.87328531,,,,,,,,,,
1682194031,30.41103446,12.24977058,-99.42608457,Northern EPR at 16°N,0.119307789,,,0.805580139,30.839122,,,,,,,,,,
1682194032,30.49194206,12.20773707,-99.39447352,Chichinautzin,0.120025827,,,0.848069906,30.81216375,,,,,,,,,,
1682194033,30.9235563,12.16303058,-99.36086818,Chichinautzin,0.12078615,,,0.883780003,30.82116239,,,,,,,,,,
1682194034,30.45742233,12.12108369,-99.32935205,Chichinautzin,0.121502155,,,0.818860054,30.79385357,,,,,,,,,,
1682194035,31.03151823,12.08056685,-99.29892395,Chichinautzin,0.122196109,,,0.809000015,30.81149024,,,,,,,,,,
1682194035,29.94987292,12.04007053,-99.26852455,Chichinautzin,0.122891987,,,0.805099964,30.74784771,,,,,,,,,,
1682194036,30.57680671,11.99950789,-99.23808863,Chichinautzin,0.123591244,,,0.806620121,30.73519099,,,,,,,,,,
1682194037,30.11522789,11.97435153,-99.21921936,Chichinautzin,0.124026022,,,0.499599934,30.70636205,,,,,,,,,,
1682194037,29.702688,11.94920317,-99.20036117,Chichinautzin,0.124461499,,,0.495959997,30.66002221,,,,,,,,,,
1682194038,30.23087462,11.92404787,-99.18150283,Chichinautzin,0.124897925,,,0.501250029,30.64000205,,,,,,,,,,
1682194038,30.01554034,11.89889262,-99.16264958,Chichinautzin,0.125335169,,,0.508440018,30.61046246,,,,,,,,,,
1682194039,30.44539361,11.87373417,-99.14379897,Chichinautzin,0.125773279,,,0.504379988,30.60271489,,,,,,,,,,
1682194039,30.47913404,11.84828595,-99.12473634,Chichinautzin,0.126217252,,,0.506909847,30.59688618,,,,,,,,,,
1682194040,30.70178718,11.82312696,-99.10589542,Chichinautzin,0.126656976,422,,0.492410183,30.60169563,,,,,,,,,,
1682194040,30.17107239,11.78433008,-99.07685122,Chichinautzin,0.127336596,,,0.772409916,30.57113258,,,,,,,,,,
1682194041,30.16183539,11.7588603,-99.05779043,Chichinautzin,0.127783759,,,0.497730017,30.55216939,,,,,,,,,,
